date,part_id,sex,time,weather,irrad_a,irrad_b,distance_m,treatment,colour,lightness,order,side,detected
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,3,B,B,high,19,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,5,YL,Y,low,20,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,3,G,G,high,21,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,4,BL,B,low,22,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,5,C,C,high,23,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,5,Y,Y,high,24,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,5,GL,G,low,25,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,3,BL,B,low,26,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,4,Y,Y,high,27,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,3,B,B,high,28,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,5,G,G,high,1,right,0
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,5,Y,Y,high,2,right,0
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,4,B,B,high,3,right,0
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,4,GL,G,low,4,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,2,BL,B,low,5,right,0
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,4,YL,Y,low,6,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,2,GL,G,low,7,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,3,C,C,high,8,right,0
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,4,B,B,high,9,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,4,G,G,high,10,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,2,C,C,high,11,right,0
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,2,Y,Y,high,12,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,3,GL,G,low,13,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,5,YL,Y,low,14,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,2,BL,B,low,15,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,3,C,C,high,16,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,2,YL,Y,low,17,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,2,G,G,high,18,right,0
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,3,B,B,high,19,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,5,YL,Y,low,20,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,3,G,G,high,21,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,4,BL,B,low,22,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,5,C,C,high,23,right,0
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,5,Y,Y,high,24,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,5,GL,G,low,25,right,0
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,3,BL,B,low,26,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,4,Y,Y,high,27,right,1
12/5/2017,p47,m,12.38,oc,i00_0092,i00_0093,3,B,B,high,28,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,5,G,G,high,1,right,0
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,5,Y,Y,high,2,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,4,B,B,high,3,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,4,GL,G,low,4,right,0
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,2,BL,B,low,5,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,4,YL,Y,low,6,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,2,GL,G,low,7,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,3,C,C,high,8,right,0
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,4,B,B,high,9,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,4,G,G,high,10,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,2,C,C,high,11,right,0
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,2,Y,Y,high,12,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,3,GL,G,low,13,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,5,YL,Y,low,14,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,2,BL,B,low,15,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,3,C,C,high,16,right,0
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,2,YL,Y,low,17,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,2,G,G,high,18,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,3,B,B,high,19,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,5,YL,Y,low,20,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,3,G,G,high,21,right,0
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,4,BL,B,low,22,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,5,C,C,high,23,right,0
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,5,Y,Y,high,24,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,5,GL,G,low,25,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,3,BL,B,low,26,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,4,Y,Y,high,27,right,1
12/5/2017,p48,f,12.53,oc,i00_0098,i00_0099,3,B,B,high,28,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,5,G,G,high,1,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,5,Y,Y,high,2,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,4,B,B,high,3,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,4,GL,G,low,4,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,2,BL,B,low,5,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,4,YL,Y,low,6,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,2,GL,G,low,7,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,3,C,C,high,8,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,4,B,B,high,9,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,4,G,G,high,10,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,2,C,C,high,11,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,2,Y,Y,high,12,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,3,GL,G,low,13,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,5,YL,Y,low,14,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,2,BL,B,low,15,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,3,C,C,high,16,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,2,YL,Y,low,17,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,2,G,G,high,18,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,3,B,B,high,19,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,5,YL,Y,low,20,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,3,G,G,high,21,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,4,BL,B,low,22,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,5,C,C,high,23,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,5,Y,Y,high,24,right,0
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,5,GL,G,low,25,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,3,BL,B,low,26,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,4,Y,Y,high,27,right,1
12/5/2017,p49,f,13.1,oc,i01_0000,i01_0001,3,B,B,high,28,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,5,G,G,high,1,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,5,Y,Y,high,2,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,4,B,B,high,3,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,4,GL,G,low,4,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,2,BL,B,low,5,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,4,YL,Y,low,6,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,2,GL,G,low,7,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,3,C,C,high,8,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,4,B,B,high,9,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,4,G,G,high,10,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,2,C,C,high,11,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,2,Y,Y,high,12,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,3,GL,G,low,13,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,5,YL,Y,low,14,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,2,BL,B,low,15,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,3,C,C,high,16,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,2,YL,Y,low,17,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,2,G,G,high,18,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,3,B,B,high,19,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,5,YL,Y,low,20,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,3,G,G,high,21,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,4,BL,B,low,22,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,5,C,C,high,23,right,0
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,5,Y,Y,high,24,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,5,GL,G,low,25,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,3,BL,B,low,26,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,4,Y,Y,high,27,right,1
12/5/2017,p50,f,13.25,oc,i01_0003,i01_0004,3,B,B,high,28,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,5,G,G,high,1,right,0
12/5/2017,p51,f,13.47,oc,NA,NA,5,Y,Y,high,2,right,0
12/5/2017,p51,f,13.47,oc,NA,NA,4,B,B,high,3,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,4,GL,G,low,4,right,0
12/5/2017,p51,f,13.47,oc,NA,NA,2,BL,B,low,5,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,4,YL,Y,low,6,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,2,GL,G,low,7,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,3,C,C,high,8,right,0
12/5/2017,p51,f,13.47,oc,NA,NA,4,B,B,high,9,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,4,G,G,high,10,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,2,C,C,high,11,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,2,Y,Y,high,12,right,0
12/5/2017,p51,f,13.47,oc,NA,NA,3,GL,G,low,13,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,5,YL,Y,low,14,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,2,BL,B,low,15,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,3,C,C,high,16,right,0
12/5/2017,p51,f,13.47,oc,NA,NA,2,YL,Y,low,17,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,2,G,G,high,18,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,3,B,B,high,19,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,5,YL,Y,low,20,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,3,G,G,high,21,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,4,BL,B,low,22,right,0
12/5/2017,p51,f,13.47,oc,NA,NA,5,C,C,high,23,right,0
12/5/2017,p51,f,13.47,oc,NA,NA,5,Y,Y,high,24,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,5,GL,G,low,25,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,3,BL,B,low,26,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,4,Y,Y,high,27,right,1
12/5/2017,p51,f,13.47,oc,NA,NA,3,B,B,high,28,right,1
12/5/2017,p52,m,NA,oc,NA,NA,5,G,G,high,1,right,1
12/5/2017,p52,m,NA,oc,NA,NA,5,Y,Y,high,2,right,1
12/5/2017,p52,m,NA,oc,NA,NA,4,B,B,high,3,right,1
12/5/2017,p52,m,NA,oc,NA,NA,4,GL,G,low,4,right,0
12/5/2017,p52,m,NA,oc,NA,NA,2,BL,B,low,5,right,1
12/5/2017,p52,m,NA,oc,NA,NA,4,YL,Y,low,6,right,0
12/5/2017,p52,m,NA,oc,NA,NA,2,GL,G,low,7,right,1
12/5/2017,p52,m,NA,oc,NA,NA,3,C,C,high,8,right,0
12/5/2017,p52,m,NA,oc,NA,NA,4,B,B,high,9,right,0
12/5/2017,p52,m,NA,oc,NA,NA,4,G,G,high,10,right,1
12/5/2017,p52,m,NA,oc,NA,NA,2,C,C,high,11,right,0
12/5/2017,p52,m,NA,oc,NA,NA,2,Y,Y,high,12,right,0
12/5/2017,p52,m,NA,oc,NA,NA,3,GL,G,low,13,right,0
12/5/2017,p52,m,NA,oc,NA,NA,5,YL,Y,low,14,right,1
12/5/2017,p52,m,NA,oc,NA,NA,2,BL,B,low,15,right,1
12/5/2017,p52,m,NA,oc,NA,NA,3,C,C,high,16,right,1
12/5/2017,p52,m,NA,oc,NA,NA,2,YL,Y,low,17,right,1
12/5/2017,p52,m,NA,oc,NA,NA,2,G,G,high,18,right,1
12/5/2017,p52,m,NA,oc,NA,NA,3,B,B,high,19,right,1
12/5/2017,p52,m,NA,oc,NA,NA,5,YL,Y,low,20,right,0
12/5/2017,p52,m,NA,oc,NA,NA,3,G,G,high,21,right,1
12/5/2017,p52,m,NA,oc,NA,NA,4,BL,B,low,22,right,1
12/5/2017,p52,m,NA,oc,NA,NA,5,C,C,high,23,right,0
12/5/2017,p52,m,NA,oc,NA,NA,5,Y,Y,high,24,right,0
12/5/2017,p52,m,NA,oc,NA,NA,5,GL,G,low,25,right,1
12/5/2017,p52,m,NA,oc,NA,NA,3,BL,B,low,26,right,1
12/5/2017,p52,m,NA,oc,NA,NA,4,Y,Y,high,27,right,0
12/5/2017,p52,m,NA,oc,NA,NA,3,B,B,high,28,right,1
5/5/2017,p2,f,13.1,ps,NA,NA,2,YL,Y,low,1,left,1
5/5/2017,p2,f,13.1,ps,NA,NA,5,G,G,high,2,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,3,Y,Y,high,3,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,5,C,C,high,4,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,4,BL,B,low,5,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,2,B,B,high,6,left,1
5/5/2017,p2,f,13.1,ps,NA,NA,4,YL,Y,low,7,left,1
5/5/2017,p2,f,13.1,ps,NA,NA,5,GL,G,low,8,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,3,BL,B,low,9,left,1
5/5/2017,p2,f,13.1,ps,NA,NA,4,C,C,high,10,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,2,G,G,high,11,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,5,Y,Y,high,12,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,3,B,B,high,13,left,1
5/5/2017,p2,f,13.1,ps,NA,NA,4,GL,G,low,14,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,5,YL,Y,low,15,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,2,BL,B,low,16,left,1
5/5/2017,p2,f,13.1,ps,NA,NA,3,GL,G,low,17,left,1
5/5/2017,p2,f,13.1,ps,NA,NA,2,C,C,high,18,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,4,B,B,high,19,left,1
5/5/2017,p2,f,13.1,ps,NA,NA,3,G,G,high,20,left,1
5/5/2017,p2,f,13.1,ps,NA,NA,3,YL,Y,low,21,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,3,C,C,high,22,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,2,GL,G,low,23,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,2,Y,Y,high,24,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,5,BL,B,low,25,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,4,G,G,high,26,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,5,B,B,high,27,left,0
5/5/2017,p2,f,13.1,ps,NA,NA,4,Y,Y,high,28,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,2,YL,Y,low,1,left,1
5/5/2017,p3,f,13.17,ps,NA,NA,5,G,G,high,2,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,3,Y,Y,high,3,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,5,C,C,high,4,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,4,BL,B,low,5,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,2,B,B,high,6,left,1
5/5/2017,p3,f,13.17,ps,NA,NA,4,YL,Y,low,7,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,5,GL,G,low,8,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,3,BL,B,low,9,left,1
5/5/2017,p3,f,13.17,ps,NA,NA,4,C,C,high,10,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,2,G,G,high,11,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,5,Y,Y,high,12,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,3,B,B,high,13,left,1
5/5/2017,p3,f,13.17,ps,NA,NA,4,GL,G,low,14,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,5,YL,Y,low,15,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,2,BL,B,low,16,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,3,GL,G,low,17,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,2,C,C,high,18,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,4,B,B,high,19,left,1
5/5/2017,p3,f,13.17,ps,NA,NA,3,G,G,high,20,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,3,YL,Y,low,21,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,3,C,C,high,22,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,2,GL,G,low,23,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,2,Y,Y,high,24,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,5,BL,B,low,25,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,4,G,G,high,26,left,1
5/5/2017,p3,f,13.17,ps,NA,NA,5,B,B,high,27,left,0
5/5/2017,p3,f,13.17,ps,NA,NA,4,Y,Y,high,28,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,2,YL,Y,low,1,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,5,G,G,high,2,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,3,Y,Y,high,3,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,5,C,C,high,4,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,4,BL,B,low,5,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,2,B,B,high,6,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,4,YL,Y,low,7,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,5,GL,G,low,8,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,3,BL,B,low,9,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,4,C,C,high,10,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,2,G,G,high,11,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,5,Y,Y,high,12,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,3,B,B,high,13,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,4,GL,G,low,14,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,5,YL,Y,low,15,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,2,BL,B,low,16,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,3,GL,G,low,17,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,2,C,C,high,18,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,4,B,B,high,19,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,3,G,G,high,20,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,3,YL,Y,low,21,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,3,C,C,high,22,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,2,GL,G,low,23,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,2,Y,Y,high,24,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,5,BL,B,low,25,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,4,G,G,high,26,left,1
5/5/2017,p4,f,13.23,ps,NA,NA,5,B,B,high,27,left,0
5/5/2017,p4,f,13.23,ps,NA,NA,4,Y,Y,high,28,left,1
5/5/2017,p5,m,13.3,sh,NA,NA,2,YL,Y,low,1,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,5,G,G,high,2,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,3,Y,Y,high,3,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,5,C,C,high,4,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,4,BL,B,low,5,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,2,B,B,high,6,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,4,YL,Y,low,7,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,5,GL,G,low,8,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,3,BL,B,low,9,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,4,C,C,high,10,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,2,G,G,high,11,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,5,Y,Y,high,12,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,3,B,B,high,13,left,1
5/5/2017,p5,m,13.3,sh,NA,NA,4,GL,G,low,14,left,1
5/5/2017,p5,m,13.3,sh,NA,NA,5,YL,Y,low,15,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,2,BL,B,low,16,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,3,GL,G,low,17,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,2,C,C,high,18,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,4,B,B,high,19,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,3,G,G,high,20,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,3,YL,Y,low,21,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,3,C,C,high,22,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,2,GL,G,low,23,left,1
5/5/2017,p5,m,13.3,sh,NA,NA,2,Y,Y,high,24,left,1
5/5/2017,p5,m,13.3,sh,NA,NA,5,BL,B,low,25,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,4,G,G,high,26,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,5,B,B,high,27,left,0
5/5/2017,p5,m,13.3,sh,NA,NA,4,Y,Y,high,28,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,2,YL,Y,low,1,left,1
5/5/2017,p6,f,13.36,sh,NA,NA,5,G,G,high,2,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,3,Y,Y,high,3,left,1
5/5/2017,p6,f,13.36,sh,NA,NA,5,C,C,high,4,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,4,BL,B,low,5,left,1
5/5/2017,p6,f,13.36,sh,NA,NA,2,B,B,high,6,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,4,YL,Y,low,7,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,5,GL,G,low,8,left,1
5/5/2017,p6,f,13.36,sh,NA,NA,3,BL,B,low,9,left,1
5/5/2017,p6,f,13.36,sh,NA,NA,4,C,C,high,10,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,2,G,G,high,11,left,1
5/5/2017,p6,f,13.36,sh,NA,NA,5,Y,Y,high,12,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,3,B,B,high,13,left,1
5/5/2017,p6,f,13.36,sh,NA,NA,4,GL,G,low,14,left,1
5/5/2017,p6,f,13.36,sh,NA,NA,5,YL,Y,low,15,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,2,BL,B,low,16,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,3,GL,G,low,17,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,2,C,C,high,18,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,4,B,B,high,19,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,3,G,G,high,20,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,3,YL,Y,low,21,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,3,C,C,high,22,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,2,GL,G,low,23,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,2,Y,Y,high,24,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,5,BL,B,low,25,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,4,G,G,high,26,left,0
5/5/2017,p6,f,13.36,sh,NA,NA,5,B,B,high,27,left,1
5/5/2017,p6,f,13.36,sh,NA,NA,4,Y,Y,high,28,left,0
5/5/2017,p7,m,13.42,su,NA,NA,2,YL,Y,low,1,left,1
5/5/2017,p7,m,13.42,su,NA,NA,5,G,G,high,2,left,0
5/5/2017,p7,m,13.42,su,NA,NA,3,Y,Y,high,3,left,0
5/5/2017,p7,m,13.42,su,NA,NA,5,C,C,high,4,left,0
5/5/2017,p7,m,13.42,su,NA,NA,4,BL,B,low,5,left,0
5/5/2017,p7,m,13.42,su,NA,NA,2,B,B,high,6,left,0
5/5/2017,p7,m,13.42,su,NA,NA,4,YL,Y,low,7,left,0
5/5/2017,p7,m,13.42,su,NA,NA,5,GL,G,low,8,left,0
5/5/2017,p7,m,13.42,su,NA,NA,3,BL,B,low,9,left,0
5/5/2017,p7,m,13.42,su,NA,NA,4,C,C,high,10,left,0
5/5/2017,p7,m,13.42,su,NA,NA,2,G,G,high,11,left,0
5/5/2017,p7,m,13.42,su,NA,NA,5,Y,Y,high,12,left,0
5/5/2017,p7,m,13.42,su,NA,NA,3,B,B,high,13,left,0
5/5/2017,p7,m,13.42,su,NA,NA,4,GL,G,low,14,left,1
