wl,GL,G,BL,B,YL,Y,C,bkg
813.77,92.975,99.067,77.651,89.58,81.43,90.897,130.594,96.105
813.94,92.543,99.236,76.638,88.004,81.778,90.438,130.864,94.65
814.12,92.473,98.918,77.953,89.197,81.632,91.523,132.6,90.032
814.29,92.88,99.393,77.84,88.523,82.584,92.519,127.746,92.115
814.47,92.673,98.411,77.938,89.108,83.209,91.859,126.551,93.637
814.64,92.327,98.973,77.506,88.636,83.897,92.644,124.275,92.75
814.82,91.165,98.651,78.01,88.939,83.413,92.279,124.109,92.116
814.99,91.349,99.093,77.408,89.734,83.581,93.001,125.529,94.183
815.16,91.285,99.477,78.099,90.166,82.997,92.773,126.673,95.248
815.34,91.193,99.685,78.6,91.044,83.193,92.898,126.153,96.762
815.51,91.241,99.848,79.198,92.075,81.998,93.975,125.411,94.253
815.69,91.842,99.992,78.465,91.749,81.963,94.862,123.887,93.922
815.86,91.911,98.923,78.992,93.994,80.99,94.557,123.818,92.621
816.03,91.281,97.766,78.862,94.581,80.822,94.511,122.039,93.421
816.21,89.969,96.789,79.698,95.265,80.823,95.59,122.96,93.961
816.38,89.279,96.053,79.874,95.337,81.493,94.849,121.689,94.574
816.56,88.858,95.625,80.468,96.002,81.38,95.729,119.269,91.406
816.73,89.181,96.237,80.02,95.218,82.206,95.542,119.092,92.014
816.9,88.213,95.274,80.05,94.54,82.679,93.836,118.337,89.627
817.08,88.504,95.299,80.114,93.926,83.474,93.801,120.568,90.926
817.25,88.348,95.04,80.255,93.935,83.269,94.696,122.691,85.155
817.43,87.827,94.092,80.634,94.512,83.396,94.6,118.778,83.337
817.6,88.139,94.296,80.849,94.055,82.816,94.658,116.991,83.672
817.77,87.747,94.199,81.278,93.809,83.27,94.222,115.998,82.355
817.95,87.498,94.281,81.62,92.973,83.42,93.431,113.52,80.987
818.12,87.039,94.385,81.535,92.379,83.472,94.174,110.94,78.401
818.3,86.664,93.829,81.177,92.252,83.818,94.239,106.78,77.017
818.47,87.186,94.418,80.677,92.227,83.981,95.12,104.03,75.328
818.64,87.355,94.778,81.008,92.034,83.938,96.03,101.746,72.968
818.82,87.166,95.163,80.681,91.798,84.156,96.036,99.276,70.542
818.99,86.64,94.93,80.364,91.661,84.14,96.518,99.123,69.975
819.17,86.673,94.731,79.992,91.538,84.088,96.818,97.884,69.698
819.34,86.214,94.644,79.761,91.428,83.984,96.723,98.529,70.065
819.51,85.747,94.652,79.488,91.16,83.719,97.004,97.766,70.118
819.69,85.768,94.861,79.273,91.284,83.457,96.962,97.619,70.065
819.86,85.86,95.043,79.299,91.236,83.245,97.203,97.165,69.647
820.03,85.87,95.306,79.105,91.301,83.014,97.339,96.934,68.752
820.21,85.882,95.166,79.065,91.415,82.896,97.168,96.647,69.068
820.38,85.798,95.133,78.991,91.678,82.89,97.004,96.507,69.136
820.56,85.879,95.054,78.834,91.671,82.767,97.155,96.729,69.114
820.73,85.875,95.089,78.93,91.873,82.609,97.015,96.124,69.007
820.9,85.77,95.023,79,91.977,82.53,96.864,95.731,69.123
821.08,85.763,95.049,78.794,91.835,82.343,96.901,95.849,68.713
821.25,85.791,95.12,78.718,92.097,82.406,97.044,95.822,68.739
821.42,85.68,95.251,78.591,92.025,82.327,97.181,95.705,68.841
821.6,85.644,95.254,78.634,92.514,82.2,97.381,96.298,68.427
821.77,85.622,95.348,78.384,92.602,82.19,97.292,96.478,68.403
821.94,85.889,95.667,78.381,92.696,81.731,97.259,97.869,68.165
822.12,85.799,95.587,78.345,92.629,81.616,96.95,98.853,68.263
822.29,85.618,95.458,78.043,92.693,81.514,96.329,100.359,68.986
822.46,85.668,95.509,78.013,92.832,81.176,96.68,102.077,69.699
822.64,85.95,95.553,77.97,92.922,81.132,96.334,101.631,70.15
822.81,85.636,95.539,77.801,92.901,81.111,95.765,102.271,70.77
822.99,85.714,95.8,77.828,93.046,80.911,95.579,102.08,70.916
823.16,86.171,96.051,78.126,93.261,80.785,95.434,103.115,70.959
823.33,86.065,96.141,78.159,93.221,80.89,95.22,103.624,70.88
823.51,86.137,96.273,77.465,93.042,80.776,94.476,104.123,70.964
823.68,86.209,96.085,77.277,93.1,80.567,94.03,103.867,71.562
823.85,86.455,96.687,76.789,93.05,80.779,93.765,105.092,71.088
824.03,86.72,96.82,76.663,92.787,80.546,93.894,104.483,70.85
824.2,86.63,96.872,76.443,93.17,80.268,93.288,103.922,69.999
824.37,86.093,96.521,75.81,93.202,80.32,93.347,103.045,70.63
824.55,86.052,96.381,75.299,92.808,80.235,93.44,102.879,70.547
824.72,85.867,96.338,75.362,93.462,80.354,93.089,103.155,71.078
824.89,85.669,95.911,75.124,93.238,80.384,92.691,102.882,71.317
825.07,85.754,95.337,74.471,93.023,80.183,92.042,102.652,71.432
825.24,85.741,95.213,73.63,92.59,80.021,91.624,102.113,71.243
825.41,85.887,95.144,73.723,92.423,79.641,91.345,101.842,71.777
825.59,86.179,95.325,73.604,92.25,80.117,91.343,99.974,72.443
825.76,86.448,95.582,73.734,92.404,80.177,91.319,99.571,73.346
825.93,86.386,95.239,73.529,92.289,79.871,91.167,98.048,73.64
826.1,86.595,94.924,73.388,92.113,80.512,90.796,98.098,74.613
826.28,86.603,95.008,73.158,91.872,80.333,90.472,99.35,74.447
826.45,87.089,95.285,72.822,91.829,80.447,90.736,100.405,73.453
826.62,87.583,95.002,72.648,91.351,80.224,90.425,100.15,74.527
826.8,87.448,95.287,72.363,91.137,80.966,90.451,100.032,74.498
826.97,87.087,94.68,72.134,90.919,80.47,90.427,101.256,74.276
827.14,87.241,94.466,71.926,90.969,80.732,90.845,101.638,75.212
827.32,86.896,94.412,72.358,90.662,81.285,91.088,104.076,75.455
827.49,86.919,94.246,72.489,90.346,81.254,91.46,105.556,75.571
827.66,86.737,93.566,72.508,90.138,81.636,90.63,108.408,77.085
827.84,87.174,93.764,72.841,89.825,82.313,91.654,110.039,79.227
828.01,88.017,93.836,73.492,90.194,82.346,90.914,113.208,78.581
828.18,88.376,94.674,74.008,90.524,82.483,90.23,114.946,79.063
828.35,88.471,94.173,73.939,89.297,82.479,90.03,118.253,80.502
828.53,88.617,95.228,74.087,90.041,82.185,90.93,121.291,78.926
828.7,88.128,95.941,75.151,90.496,82.408,91.662,121.92,79.644
828.87,87.565,95.526,76.375,90.858,83.229,91.981,125.516,82.909
829.05,87.147,95.517,76.722,92.189,83.644,92.334,125.722,81.791
829.22,86.034,95.074,76.88,92.753,82.729,91.675,130.79,83.169
829.39,84.701,93.79,77.144,92.534,82.692,91.092,134.39,82.698
829.56,84.854,94.294,77.913,92.467,82.827,92.616,134.525,82.32
829.74,84.37,93.968,78.949,92.678,83.021,91.929,134.91,81.468
829.91,84.441,94.08,78.851,92.408,83.466,92.266,132.994,81.051
830.08,83.928,93.586,79.885,92.642,83.58,92.307,129.471,82.637
830.26,84.1,94.328,79.982,92.127,84.29,92.525,131.411,80.373
830.43,83.853,94.15,80.594,91.978,83.993,92.311,130.778,82.244
830.6,84.498,94.665,80.829,91.186,84.994,93.065,126.679,82.211
830.77,85.324,95.304,80.89,90.492,85.303,93.15,125.937,80.25
830.95,86.081,95.511,80.408,90.108,85.419,93.392,121.879,81.385
831.12,85.994,94.638,80.365,89.921,85.664,93.465,120.676,84.438
831.29,86.102,95.267,80.819,90.301,85.423,93.634,116.519,83.956
831.47,85.528,94.838,80.67,90.032,85.464,93.246,116.053,82.185
831.64,85.352,94.802,80.626,89.435,85.459,93.841,117.544,82.309
831.81,85.313,94.694,80.761,89.303,85.323,94.509,116.003,82.445
831.98,85.367,94.645,80.587,89.265,85.235,95.363,114.376,81.126
832.16,85.612,94.271,79.91,88.527,85.046,94.813,114.14,81.671
832.33,85.694,94.095,79.969,88.811,84.948,94.496,114.874,81.344
832.5,86.634,94.373,79.777,88.651,84.662,94.424,114.292,81.189
832.67,86.927,94.64,79.687,87.983,84.531,94.868,115.414,79.994
832.85,86.169,93.716,79.407,87.766,84.847,95.439,114.12,80.638
833.02,86.71,94.312,79.275,87.736,85.056,95.824,111.739,80.918
833.19,87.38,94.753,79.135,88.315,85.472,96.211,113.659,82.703
833.36,87.808,95.164,78.603,88.163,85.032,96.126,113.506,83.32
833.54,88.26,95.511,79.121,88.652,85.2,95.869,115.182,84.634
833.71,88.653,96.412,78.695,88.005,85.349,96.238,116.95,85.964
833.88,88.813,96.148,78.529,88.709,85.713,96.715,117.934,89.393
834.05,88.902,96.085,77.627,88.071,85.914,97.044,119.863,87.416
834.23,89.972,96.302,77.592,89.17,86.297,96.817,124.789,88.095
834.4,88.83,94.654,78.033,90.085,86.179,96.8,122.753,91.689
834.57,88.727,94.322,77.93,90.541,86.502,97.1,125.654,94.941
834.74,88.136,94.925,77.929,90.631,86.004,96.841,126.22,92.075
834.92,89.131,95.191,77.057,90.649,86.728,99.453,132.987,93.006
835.09,90.228,95.362,75.667,90.049,85.976,100.963,132.05,94.75
835.26,90.264,94.986,75.815,90.608,87.336,100.648,133.692,97.885
835.43,90.694,94.874,75.475,90.975,88.673,100.068,139.893,97.945
835.6,91.508,95.485,75.103,90.898,88.918,99.277,143.254,103.442
835.78,91.411,96.037,76.893,92.098,89.687,99.713,141.723,109.645
835.95,92.066,96.563,76.054,92.161,90.336,100.091,141.223,111.442
836.12,90.537,96.439,76.148,92.704,91.188,101.062,138.371,106.578
836.29,90.356,96.852,75.576,93.521,91.34,100.368,135.118,114.089
836.47,91.94,98.085,76.744,94.367,91.325,100.581,138.846,113.375
836.64,91,97.668,76.904,94.675,91.219,100.664,139.959,119.362
836.81,89.599,97.328,77.624,94.71,90.276,99.028,140.695,118.806
836.98,89.511,97.64,77.177,95.312,89.799,98.234,137.841,116.542
837.15,88.768,97.25,77.471,94.585,87.605,98.472,141.516,113.517
837.33,88.293,95.889,77.342,94.843,86.93,97.761,146.047,110.27
837.5,88.316,96.457,77.425,95.702,86.441,95.356,144.064,106.941
837.67,89.119,97.305,77.25,95.337,86.627,93.351,140.824,107.924
837.84,87.255,96.498,77.7,95.557,86.283,93.814,138.075,109.569
838.01,87.715,97.916,77.176,94.064,86.602,94.069,142.629,109.944
838.19,87.845,98.792,77.505,94.175,85.606,93.384,146.081,102.999
838.36,88.655,99.644,77.332,93.75,86.674,93.618,145.167,106.393
838.53,87.897,99.072,76.588,92.794,85.871,92.119,145.269,103.46
838.7,88.679,99.128,78.898,94.113,87.618,91.339,146.397,108.606
838.87,89.087,100.497,78.81,93.569,86.298,92.034,143.779,106.939
839.05,88.524,99.387,78.597,93.489,85.597,92.945,139.552,104.479
839.22,87.19,98.739,78.93,93.278,86.351,91.64,137.303,105.063
839.39,87.448,98.104,79.406,93.86,85.611,91.623,143.118,99.519
839.56,88.484,97.947,81.394,93.645,84.974,92.128,144.215,103.701
839.73,89.395,97.172,81.162,94.008,84.148,92.032,144.824,106.64
839.91,90.173,97.076,81.113,93.042,86.009,92.616,150.611,103.38
840.08,90.506,97.443,81.573,91.899,84.907,94.031,150.82,100.592
840.25,91.817,98.083,82.788,93.805,82.566,95.341,154.931,96.057
840.42,93.337,98.107,82.6,92.655,83.211,95.019,148.608,95.129
840.59,93.522,98.203,83.863,91.7,82.769,97.283,156.71,98.977
840.77,94.086,98.047,82.054,92.311,83.321,96.893,157.097,101.671
840.94,94.937,99.338,83.651,93.734,83.958,98.169,151.981,105.111
841.11,93.237,97.736,83.423,93.457,83.693,102.423,155.546,109.005
841.28,92.842,94.624,83.928,94.564,82.167,105.518,159.144,114.354
841.45,93.972,96.146,83.418,92.981,79.379,106.072,161.83,113.559
841.62,94.334,96.491,83.709,96.127,77.031,104.512,166.998,111.643
841.8,93.907,96.591,83.673,95.036,77.08,102.181,157.87,115.935
841.97,94.35,95.914,85.079,95.796,75.907,102.54,160.163,115.523
842.14,94.933,94.366,87.811,97.508,76.072,101,156.531,122.753
842.31,92.718,94.952,86.758,96.917,75.509,103.066,158.912,121.068
842.48,92.523,94.637,84.826,95.881,75.517,103.792,163.986,122.685
842.65,93.353,95.698,86.152,96.836,77.014,102.856,172.318,124.543
842.83,95.334,96.895,89.094,98.966,73.752,104.969,183.398,124.355
843,95.372,96.824,88.694,97.143,73.885,103.773,187.96,124.528
843.17,95.528,97.321,86.536,97.185,74.717,104.583,195.829,118.88
843.34,95.431,97.879,86.773,95.619,76.749,103.294,198.816,113.515
843.51,95.496,96.81,89.074,97.189,73.56,104.033,208.604,121.808
843.68,94.806,96.577,88.059,98.596,76.56,101.98,201.755,122.788
843.86,93.36,94.544,87.116,96.133,78.078,100.892,203.426,119.334
844.03,90.225,93.878,87.831,95.77,78.04,99.745,212.277,116.561
844.2,90.303,95.684,88.441,99.086,79.218,100.472,194.824,120.457
844.37,90.373,95.924,90.081,99.302,81.711,101.587,191.1,126.877
844.54,91.181,94.713,91.621,101.508,79.861,100.257,191.414,128.111
844.71,92.964,95.639,91.456,101.428,79.686,96.56,194.523,120.659
844.88,93.277,99.198,91.631,103.553,81.318,95.42,198.818,111.64
845.06,95.926,100.157,90.961,102.606,83.708,96.502,205.461,115.131
845.23,97.196,101.609,93.206,99.903,87.992,97.678,197.155,115.447
845.4,99.664,100.628,92.198,101.087,89.422,99.814,211.291,113.961
845.57,98.275,101.18,89.043,101.413,88.1,100.781,220.194,111.562
845.74,97.692,101.547,87.916,102.064,87.199,102.782,235.093,110.883
845.91,95.226,100.405,89.055,102.983,86.983,99.466,236.974,114.071
846.08,93.88,99.84,89.932,103.942,86.016,101.987,214.084,114.116
846.25,96.155,101.762,85.638,99.974,85.072,102.699,207.363,127.707
846.43,97.427,103.513,85.194,99.028,87.394,102.116,199.55,118.108
846.6,98.113,105.867,86.182,101.149,89.341,104.321,178.834,119.064
846.77,95.353,105.107,85.151,101.091,91.092,101.64,177.791,127.421
846.94,95.204,106.938,85.663,104.464,90.687,104.37,169.301,133.63
847.11,92.602,106.568,84.763,104.758,91.142,103.123,156.757,128.27
847.28,92.231,106.572,84.931,105.208,88.415,101.344,164.469,136.093
847.45,94.299,107.149,80.413,101.966,90.403,100.13,159.538,137.184
847.62,96.75,108.031,78.312,98.637,91.44,104.425,162.376,146.963
847.8,96.028,105.312,74.913,97.394,91.557,104.019,167.319,136.555
847.97,94.905,105.333,72.525,96.903,89.256,106.554,163.213,138.822
848.14,92.857,105.208,72.814,96.188,90.696,105.826,159.102,144.409
848.31,93.83,106.242,76.613,96.951,88.684,109.37,161.422,152.497
848.48,95.09,105.479,75.077,96.318,87.721,110.534,161.631,156.275
848.65,90.429,102.168,75.366,97.865,87.176,107.72,151.674,162.737
848.82,87.868,98.217,73.202,99.595,86.374,104.366,152.1,169.333
848.99,87.032,98.955,74.916,99.952,85.133,104.931,153.286,178.156
849.16,87.838,98.366,76.944,100.386,87.221,106.25,149.018,185.439
849.33,85.297,98.727,78.95,101.426,87.948,106.881,154.167,167.682
849.51,88.101,100.731,78.825,102.062,89.273,107.435,153.124,164.997
849.68,92.189,100.906,77.587,101.768,90.234,104.033,155.96,159.385
849.85,90.384,100.786,80.843,105.02,87.458,101.93,156.137,150.16
850.02,89.685,100.163,81.353,106.062,88.36,102.887,162.86,154.185
850.19,87.979,96.915,79.435,105.743,88.527,103.876,178.542,151.731
850.36,89.768,98.496,82.177,106.312,88.308,105.041,183.677,142.23
850.53,89.611,99.005,84.071,104.575,88.123,102.004,206.667,146.563
850.7,89.307,100.14,85.502,103.171,88.277,105.61,210.956,143.526
850.87,91.799,102.02,84.821,105.128,88.854,102.917,211.145,143.11
851.04,93.154,102.306,91.857,110.749,88.555,103.587,224.005,141.637
851.21,92.907,102.977,94.613,116.768,81.664,100.135,233.095,134.854
851.39,93.019,102.056,98.932,119.792,79.887,98.389,238.152,127.616
851.56,91.73,100.179,97.87,116.494,80.319,97.047,241.764,119.859
851.73,92.654,99.488,95.404,114.95,75.963,97.598,249.088,119.429
851.9,92.729,100.47,93.942,114.583,78.958,98.646,242.054,120.921
852.07,93.32,101.021,96.472,113.065,78.989,99.797,230.775,122.527
852.24,96.048,102.806,92.63,110.433,77.85,100.368,253.223,124.452
852.41,96.395,105.065,93.951,111.425,77.292,102.917,290.562,122.626
852.58,94.544,102.506,94.457,111.995,76.075,100.622,281.649,114.263
852.75,93.854,101.155,93.613,111.93,77.182,98.489,316.801,118.856
852.92,96.102,100.512,90.297,106.338,76.56,94.746,270.685,115.653
853.09,95.987,100.317,89.611,105.784,72.714,95.391,273.313,112.688
853.26,92.539,100.472,93.671,108.017,73.527,97.399,330.348,116.432
853.43,90.797,98.379,91.594,108.319,74.86,98.236,376.296,117.278
853.6,91.024,99.461,91.461,109.135,75.344,100.333,309.34,125.266
853.77,93.448,101.339,87.693,106.28,73.9,99.729,275,126.165
853.95,91.326,100.072,85.758,104.195,73.158,103.915,250.401,132.778
854.12,90.698,100.57,84.068,102.62,71.29,107.251,224.934,139.147
854.29,95.164,101.939,84.644,102.725,70.467,103.749,199.388,140.599
854.46,93.53,99.696,84.819,98.515,70.847,107.272,187.465,136.207
854.63,91.163,100.454,81.425,96.364,70.532,107.818,188.11,143.346
854.8,90.066,98.685,80.877,94.543,74.664,107.846,180.608,152.884
854.97,88.335,100,79.948,92.202,76.181,107.605,186.567,180.809
855.14,92.553,102.003,82.545,92.487,76.705,107.123,203.997,184.993
855.31,93.551,103.905,82.201,90.208,80.379,107.767,207.543,181.61
855.48,89.355,100.102,82.196,91.939,79.418,106.997,204.87,160.987
855.65,87.736,100.673,83.519,94.465,80.418,105.769,203.409,170.039
855.82,90.021,101.138,87.152,95.956,83.235,105.294,198.593,150.211
855.99,91.699,103.48,88.145,95.784,83.124,105.665,179.7,148.89
856.16,94.839,106.056,88.103,95.124,85.839,107.308,187.851,154.506
856.33,96.027,106.351,87.558,94.454,83.868,106.662,178.555,146.204
856.5,96.401,107.226,89.834,100.05,84.686,107.67,181.191,150.223
856.67,99.267,106.811,89.097,99.563,88.039,107.959,178.482,171.002
856.84,101.096,105.998,87.478,95.172,89.075,108.885,174.359,163.723
857.01,103.699,107.425,89.887,96.045,90.929,110.452,163.879,168.339
857.18,101.234,103.862,86.67,93.799,90.23,107.773,174.532,160.974
857.35,99.247,106.509,89.998,96.493,90.815,108.158,170.413,166.309
857.52,103.253,110.881,90.9,96.95,89.575,106.856,167.53,159.956
857.69,104.059,109.378,87.373,97.383,89.022,103.826,167.141,150.667
857.86,104.65,112.642,83.858,95.417,88.091,104.367,190.337,159.71
858.03,107.207,117.087,82.52,94.46,88.47,105.112,208.009,167.241
858.2,108.769,117.715,82.719,95.121,89.994,105.905,201.531,174.834
858.37,109.115,116.243,83.974,98.026,90.859,108.961,208.467,170.034
858.54,111.859,117.335,83.098,98.909,90.19,112.248,211.612,160.101
858.71,108.544,118.211,82.291,101.57,89.713,111.104,194.272,160.081
858.88,107.222,116.763,84.684,102.859,91.229,114.61,185.296,156.225
859.05,109.951,117.761,85.583,98.978,89.826,113.124,179.218,166.916
859.22,109.278,116.265,84.07,95.946,87.735,112.462,191.464,177.894
859.39,105.886,118.91,84.022,95.614,85.172,115.565,192.732,186.195
859.56,105.645,116.16,83.935,97.705,83.446,118.531,203.295,186.791
859.73,103.666,118.149,85.145,94.996,82.593,122.105,212.254,195.392
859.9,103.645,117.49,85.366,95.687,82.916,123.482,209.091,205.989
860.07,104.688,121.218,84.825,89.698,83.462,123.312,199.451,217.45
860.24,102.836,120.187,85.16,89.973,79.561,118.898,201.982,187.488
860.41,98.947,118.953,85.478,91.694,75.564,116.121,187.129,196.032
860.58,97.938,117.817,83.427,88.497,75.285,118.211,185.514,218.61
860.75,101.342,120.397,84.323,89.558,75.351,119.148,181.602,220.945
860.92,103.669,120.137,85.835,90.593,75.029,118.141,187.916,220.372
861.09,101.587,116.872,85.396,92.162,73.935,122.955,197.461,220.022
861.26,99.971,117.63,85.942,91.581,76.593,126.545,200.877,204.541
861.43,98.954,115.979,88.314,93.996,78.624,128.4,194.086,180.658
861.6,95.311,111.626,87.614,93.673,76.867,126.524,181.752,181.224
861.77,91.962,108.89,88.565,92.441,75.818,127.15,183.142,182.653
861.94,93.966,112.068,83.974,87.416,75.719,121.618,178.414,190.605
862.11,90.962,112.077,84.486,86.361,76.18,120.377,175.998,170.536
862.28,91.362,110.211,86.151,85.394,76.285,122.406,171.554,171.482
862.45,90.872,111.787,84.664,86.6,74.572,115.901,182.036,172.147
862.62,95.02,115.226,83.565,89.069,74.299,111.69,188.024,186.699
862.79,91.983,111.186,82.533,88.853,73.694,114.517,184.118,167.359
862.96,90.565,105.407,85.544,89.67,75.962,114.032,186.228,185.95
863.13,92.58,105.551,86.91,87.456,76.501,113.573,184.358,180.405
863.3,92.438,103.606,84.613,90.141,77.364,111.409,177.988,173.523
863.47,91.629,104.307,86.531,90.712,78.12,109.942,173.164,182.258
863.64,91.921,101.864,85.225,94.987,77.395,114.897,177.764,189.662
863.81,92.069,104.307,85.876,95.055,81.266,120.755,193.035,218.984
863.98,96.526,106.55,86.195,97.081,84.155,123.687,198.978,219.524
864.15,95.349,105.315,88.186,101.135,82.011,120.514,205.431,180.506
864.32,93.768,104.674,90.603,101.446,82.349,121.337,206.413,175.203
864.49,93.547,104.97,89.691,98.074,81.646,127.011,202.229,186.077
864.66,96.815,107.054,88.182,95.335,83.483,121.273,201.991,207.531
864.83,97.889,108.604,89.941,94.144,82.69,114.587,198.679,235.979
864.99,95.627,106.191,91.528,92.188,80.909,112.556,202.424,256.753
865.16,99.03,106.356,94.985,94.781,83.928,113.808,211.953,232.107
865.33,99.507,107.509,94.746,95.882,82.676,115.137,228.791,226.467
865.5,98.044,104.757,95.565,96.808,81.91,117.875,225.721,224.592
865.67,101.01,102.473,99.336,100.375,80.529,116.419,239.389,245.321
865.84,100.923,103.456,99.828,102.407,81.148,115.852,247.011,252.98
866.01,102.964,103.146,101.203,101.731,79.028,120.325,246.951,267.982
866.18,99.186,99.679,101.773,103.14,80.199,124.267,265.871,279.321
866.35,104.306,103.294,101.553,106.565,81.954,124.153,280.962,252.441
866.52,106.234,105.825,95.763,105.991,81.498,117.47,280.751,222.782
866.69,104.007,103.782,93.416,107.977,82.971,115.484,277.035,230.303
866.86,105.491,105.821,94.663,107.99,82.348,117.018,292.181,209.819
867.03,105.045,105.071,96.189,109.207,83.674,117.476,360.787,212.871
867.2,105.51,104.553,97.866,107.635,82.659,119.165,415.735,211.638
867.37,102.588,101.357,98.887,105.477,80.693,118.548,444.288,218.387
867.53,101.655,101.345,97.211,104.985,80.638,115.292,434.3,201.949
867.7,101.355,99.272,94.737,100.145,81.93,113.387,406,208.977
867.87,100.969,98.136,90.74,98.248,83.321,111.685,437.068,214.765
868.04,98.217,95.823,89.117,98.434,85.627,110.706,386.107,203.496
868.21,95.718,92.064,89.628,98.414,84.598,110.978,388.315,199.585
868.38,95.514,88.845,90.442,98.491,86.359,113.216,421.45,176.894
868.55,98.045,88.293,88.281,100.454,89.825,118.153,445.364,175.175
